gas_day,meter_id,scheduled_dth,actual_dth,pressure_psig,temperature_f,variance_pct
2026-08-14,OKT-OK9-08,9002,9068,787.1,85.0,0.74
2026-08-14,OKT-OK9-09,4851,4695,680.7,85.8,-3.2
2026-08-14,OKT-O12-01,5166,4909,857.3,81.7,-4.97
2026-08-14,OKT-O12-02,16219,15581,919.4,85.1,-3.93
2026-08-14,OKT-O12-03,68630,71165,770.3,83.0,3.69
2026-08-14,OKT-O12-04,15527,15105,723.6,84.7,-2.72
2026-08-14,OKT-O11-01,19321,18404,910.6,78.8,-4.75
2026-08-14,OKT-O11-02,26504,27380,866.8,88.3,3.31
2026-08-15,OKT-DN1-01,80318,84979,712.3,81.3,5.8
2026-08-15,OKT-DN1-02,8136,8114,680.4,80.3,-0.27
2026-08-15,OKT-DN4-01,9473,9273,814.5,76.5,-2.11
2026-08-15,OKT-DN4-02,10704,10738,784.8,76.8,0.32
2026-08-15,OKT-DN4-03,19448,20143,805.0,82.0,3.57
2026-08-15,OKT-DN4-04,14297,14823,851.9,77.2,3.68
2026-08-15,OKT-DN4-05,13193,12714,857.8,80.6,-3.63
2026-08-15,OKT-DN4-06,8186,8035,777.5,77.4,-1.85
2026-08-15,OKT-DN4-07,11207,11377,712.9,84.8,1.52
2026-08-15,OKT-DN4-08,17673,18032,790.0,82.0,2.03
2026-08-15,OKT-DN4-09,8385,8683,706.8,77.5,3.55
2026-08-15,OKT-DN5-01,51713,52632,667.3,79.6,1.78
2026-08-15,OKT-DN5-02,11034,10426,842.8,75.7,-5.51
2026-08-15,OKT-DN5-03,15682,15652,906.7,78.0,-0.2
2026-08-15,OKT-DN5-04,30607,29953,707.5,76.4,-2.14
2026-08-15,OKT-DN5-05,13144,13141,798.0,75.0,-0.02
2026-08-15,OKT-DN5-06,26106,25782,798.0,77.1,-1.24
2026-08-15,OKT-OK1-01,62941,65333,799.9,79.6,3.8
2026-08-15,OKT-OK1-02,13150,12627,728.4,75.1,-3.98
2026-08-15,OKT-OK1-03,6775,6698,853.8,75.2,-1.13
2026-08-15,OKT-OK1-04,10865,11103,739.5,81.5,2.19
2026-08-15,OKT-OK2-01,48316,50271,744.8,74.1,4.05
2026-08-15,OKT-OK2-02,13972,13917,944.0,85.7,-0.4
2026-08-15,OKT-OK3-01,52154,49561,868.2,83.1,-4.97
2026-08-15,OKT-OK3-02,14633,15337,822.4,82.3,4.81
2026-08-15,OKT-OK3-03,11933,11981,692.1,79.6,0.4
2026-08-15,OKT-OK4-01,26296,26557,917.3,76.8,0.99
2026-08-15,OKT-OK4-02,67051,66309,853.2,81.7,-1.11
2026-08-15,OKT-OK9-01,16427,16886,947.6,77.9,2.8
2026-08-15,OKT-OK9-02,11232,11063,916.8,84.9,-1.51
2026-08-15,OKT-OK9-03,10721,11338,722.5,85.7,5.76
2026-08-15,OKT-OK9-04,8509,8979,746.2,83.2,5.52
2026-08-15,OKT-OK9-05,12352,11958,753.9,85.9,-3.19
2026-08-15,OKT-OK9-06,55880,58263,685.7,75.7,4.26
2026-08-15,OKT-OK9-07,15748,15797,782.4,76.4,0.31
2026-08-15,OKT-OK9-08,8170,8132,691.7,76.1,-0.46
2026-08-15,OKT-OK9-09,4402,4559,813.9,85.3,3.57
2026-08-15,OKT-O12-01,4689,4457,702.0,85.4,-4.93
2026-08-15,OKT-O12-02,14719,15032,812.5,83.5,2.12
2026-08-15,OKT-O12-03,63380,66803,848.5,84.8,5.4
2026-08-15,OKT-O12-04,14091,14772,682.3,74.3,4.83
2026-08-15,OKT-O11-01,17535,18315,765.9,75.2,4.45
2026-08-15,OKT-O11-02,24053,24986,698.9,81.8,3.88
2026-08-16,OKT-DN1-01,83380,84578,869.3,82.0,1.44
2026-08-16,OKT-DN1-02,8578,8120,892.0,80.9,-5.33
2026-08-16,OKT-DN4-01,9988,9942,931.1,74.6,-0.46
2026-08-16,OKT-DN4-02,11285,11957,822.0,82.6,5.96
2026-08-16,OKT-DN4-03,20504,19318,746.3,81.9,-5.78
2026-08-16,OKT-DN4-04,15073,14337,775.5,84.8,-4.88
2026-08-16,OKT-DN4-05,13909,13651,664.0,74.2,-1.85
2026-08-16,OKT-DN4-06,8631,8615,861.1,79.6,-0.18
2026-08-16,OKT-DN4-07,11815,11242,705.9,78.2,-4.85
2026-08-16,OKT-DN4-08,18633,19691,855.9,82.9,5.68
2026-08-16,OKT-DN4-09,8840,8564,877.3,79.9,-3.12
2026-08-16,OKT-DN5-01,53685,51090,864.7,80.3,-4.83
2026-08-16,OKT-DN5-02,11633,10983,748.1,74.2,-5.59
2026-08-16,OKT-DN5-03,16534,16846,787.0,80.1,1.89
2026-08-16,OKT-DN5-04,32269,31209,811.6,85.3,-3.29
2026-08-16,OKT-DN5-05,13857,13512,731.5,75.0,-2.49
2026-08-16,OKT-DN5-06,27523,27086,860.7,83.4,-1.59
2026-08-16,OKT-OK1-01,65340,65580,803.7,74.6,0.37
2026-08-16,OKT-OK1-02,13864,13340,790.5,83.8,-3.78
2026-08-16,OKT-OK1-03,7143,6806,842.7,75.8,-4.72
2026-08-16,OKT-OK1-04,11454,12116,738.8,84.1,5.78
2026-08-16,OKT-OK2-01,50158,49256,663.7,76.0,-1.8
2026-08-16,OKT-OK2-02,14731,14148,851.9,78.7,-3.96
2026-08-16,OKT-OK3-01,54142,52094,748.7,77.5,-3.78
2026-08-16,OKT-OK3-02,15428,15908,739.9,80.3,3.11
2026-08-16,OKT-OK3-03,12581,12195,893.4,78.8,-3.07
2026-08-16,OKT-OK4-01,27723,29128,889.0,85.1,5.07
2026-08-16,OKT-OK4-02,69607,68366,687.6,77.3,-1.78
2026-08-16,OKT-OK9-01,17318,17822,745.0,81.9,2.91
2026-08-16,OKT-OK9-02,11842,11436,857.9,80.9,-3.43
2026-08-16,OKT-OK9-03,11303,11457,922.5,76.8,1.37
2026-08-16,OKT-OK9-04,8971,8561,916.9,79.7,-4.57
2026-08-16,OKT-OK9-05,13022,12647,691.3,85.9,-2.89
2026-08-16,OKT-OK9-06,58011,60833,686.5,82.2,4.87
2026-08-16,OKT-OK9-07,16603,16798,838.2,84.3,1.17
2026-08-16,OKT-OK9-08,8613,8876,714.2,84.6,3.05
2026-08-16,OKT-OK9-09,4641,4791,671.9,82.3,3.23
2026-08-16,OKT-O12-01,4943,4688,858.4,81.5,-5.16
2026-08-16,OKT-O12-02,15518,14883,914.8,81.7,-4.1
2026-08-16,OKT-O12-03,65796,65061,784.2,78.7,-1.12
2026-08-16,OKT-O12-04,14856,15082,804.1,84.1,1.52
2026-08-16,OKT-O11-01,18487,18208,886.9,77.8,-1.51
2026-08-16,OKT-O11-02,25359,26505,923.8,80.4,4.52
2026-08-17,OKT-DN1-01,90667,85517,882.8,81.7,-5.68
2026-08-17,OKT-DN1-02,9209,8699,747.0,79.1,-5.54
2026-08-17,OKT-DN4-01,10723,11062,759.8,82.9,3.17
2026-08-17,OKT-DN4-02,12115,12770,859.9,87.6,5.4
2026-08-17,OKT-DN4-03,22013,22719,691.6,83.9,3.21
2026-08-17,OKT-DN4-04,16182,16078,932.1,87.8,-0.64
2026-08-17,OKT-DN4-05,14932,15553,727.0,80.2,4.16
2026-08-17,OKT-DN4-06,9266,9672,897.6,81.6,4.39
2026-08-17,OKT-DN4-07,12684,12998,800.1,85.0,2.47
2026-08-17,OKT-DN4-08,20004,20289,897.5,79.2,1.42
2026-08-17,OKT-DN4-09,9491,9192,745.8,77.6,-3.14
2026-08-17,OKT-DN5-01,58377,58005,868.1,84.9,-0.64
2026-08-17,OKT-DN5-02,12489,12696,767.7,81.2,1.65
2026-08-17,OKT-DN5-03,17750,18067,766.4,83.5,1.78
2026-08-17,OKT-DN5-04,34643,33936,697.7,87.8,-2.04
2026-08-17,OKT-DN5-05,14877,15653,712.6,80.7,5.22
2026-08-17,OKT-DN5-06,29548,30679,776.9,81.8,3.83
2026-08-17,OKT-OK1-01,71051,70684,716.7,84.0,-0.52
2026-08-17,OKT-OK1-02,14884,14025,776.4,82.3,-5.77
2026-08-17,OKT-OK1-03,7668,7546,718.9,78.7,-1.6
2026-08-17,OKT-OK1-04,12297,12253,827.6,87.1,-0.36
2026-08-17,OKT-OK2-01,54542,57236,667.1,80.4,4.94
2026-08-17,OKT-OK2-02,15815,16507,902.1,85.9,4.38
2026-08-17,OKT-OK3-01,58874,58767,735.4,78.4,-0.18
2026-08-17,OKT-OK3-02,16563,15701,823.1,87.1,-5.2
2026-08-17,OKT-OK3-03,13507,14187,799.4,88.5,5.04
2026-08-17,OKT-OK4-01,29763,30894,849.8,80.2,3.8
2026-08-17,OKT-OK4-02,75691,72060,887.2,86.7,-4.8
2026-08-17,OKT-OK9-01,18593,19466,741.7,83.9,4.7
2026-08-17,OKT-OK9-02,12714,13428,773.1,87.8,5.62
2026-08-17,OKT-OK9-03,12134,12851,904.5,81.1,5.9
2026-08-17,OKT-OK9-04,9631,10173,678.0,85.5,5.63
2026-08-17,OKT-OK9-05,13981,13694,708.8,81.9,-2.05
2026-08-17,OKT-OK9-06,63081,65368,718.5,84.2,3.63
2026-08-17,OKT-OK9-07,17825,18225,825.8,88.3,2.24
2026-08-17,OKT-OK9-08,9247,8738,694.3,86.3,-5.5
2026-08-17,OKT-OK9-09,4983,4831,880.0,78.1,-3.05
2026-08-17,OKT-O12-01,5307,5147,739.7,86.7,-3.0
2026-08-17,OKT-O12-02,16660,16194,934.3,83.8,-2.8
2026-08-17,OKT-O12-03,71546,70511,691.6,78.9,-1.45
2026-08-17,OKT-O12-04,15949,15832,681.1,79.9,-0.74
2026-08-17,OKT-O11-01,19847,19044,660.1,86.8,-4.04
2026-08-17,OKT-O11-02,27225,26213,812.2,76.7,-3.72
2026-08-18,OKT-DN1-01,92206,93108,811.4,79.4,0.98
2026-08-18,OKT-DN1-02,9508,10063,868.5,85.2,5.83
2026-08-18,OKT-DN4-01,11071,11011,953.6,86.0,-0.54
2026-08-18,OKT-DN4-02,12509,12808,749.4,83.5,2.39
2026-08-18,OKT-DN4-03,22728,23352,824.5,84.0,2.75
2026-08-18,OKT-DN4-04,16708,16907,844.4,81.2,1.19
2026-08-18,OKT-DN4-05,15418,16090,901.4,85.6,4.36
2026-08-18,OKT-DN4-06,9567,9640,881.0,81.0,0.76
2026-08-18,OKT-DN4-07,13097,12591,872.8,86.6,-3.86
2026-08-18,OKT-DN4-08,20654,21299,855.1,77.1,3.12
2026-08-18,OKT-DN4-09,9799,10367,751.9,81.0,5.8
2026-08-18,OKT-DN5-01,59367,59394,888.4,80.9,0.05
2026-08-18,OKT-DN5-02,12895,12417,923.7,82.1,-3.71
2026-08-18,OKT-DN5-03,18327,18851,767.4,87.3,2.86
2026-08-18,OKT-DN5-04,35769,37332,825.9,79.0,4.37
2026-08-18,OKT-DN5-05,15360,15467,789.3,81.2,0.7
2026-08-18,OKT-DN5-06,30509,28943,768.3,77.0,-5.13
2026-08-18,OKT-OK1-01,72257,68324,909.2,84.4,-5.44
2026-08-18,OKT-OK1-02,15368,16121,761.5,85.5,4.9
2026-08-18,OKT-OK1-03,7918,7802,870.1,80.8,-1.47
2026-08-18,OKT-OK1-04,12697,11983,728.7,78.8,-5.62
2026-08-18,OKT-OK2-01,55468,54303,790.1,78.7,-2.1
2026-08-18,OKT-OK2-02,16329,16288,740.9,76.8,-0.25
2026-08-18,OKT-OK3-01,59873,61447,859.6,82.7,2.63
2026-08-18,OKT-OK3-02,17101,17743,670.5,78.5,3.75
2026-08-18,OKT-OK3-03,13946,13882,747.4,86.2,-0.46
2026-08-18,OKT-OK4-01,30731,29602,764.8,83.9,-3.67
2026-08-18,OKT-OK4-02,76975,73152,915.9,77.8,-4.97
2026-08-18,OKT-OK9-01,19197,19773,849.9,78.0,3.0
2026-08-18,OKT-OK9-02,13127,13610,909.9,77.8,3.68
2026-08-18,OKT-OK9-03,12529,13219,926.8,81.1,5.51
2026-08-18,OKT-OK9-04,9944,9497,790.8,79.1,-4.49
2026-08-18,OKT-OK9-05,14435,15046,745.1,80.1,4.23
2026-08-18,OKT-OK9-06,64151,62665,789.0,86.1,-2.32
2026-08-18,OKT-OK9-07,18404,19032,863.7,83.7,3.41
2026-08-18,OKT-OK9-08,9548,9590,711.4,83.7,0.44
2026-08-18,OKT-OK9-09,5145,5318,805.9,82.5,3.36
2026-08-18,OKT-O12-01,5479,5714,670.0,85.3,4.28
2026-08-18,OKT-O12-02,17202,17429,719.3,85.3,1.32
2026-08-18,OKT-O12-03,72761,74664,879.2,77.9,2.62
2026-08-18,OKT-O12-04,16468,16887,705.4,81.1,2.55
2026-08-18,OKT-O11-01,20492,19377,845.6,81.0,-5.44
2026-08-18,OKT-O11-02,28110,26811,844.2,82.6,-4.62
2026-08-19,OKT-DN1-01,89984,88834,737.2,84.0,-1.28
2026-08-19,OKT-DN1-02,9166,8928,795.3,79.4,-2.6
2026-08-19,OKT-DN4-01,10672,10546,895.7,80.7,-1.18
2026-08-19,OKT-DN4-02,12058,12299,781.8,85.2,2.0
2026-08-19,OKT-DN4-03,21909,21866,908.6,81.2,-0.19
2026-08-19,OKT-DN4-04,16106,16637,873.8,79.6,3.3
2026-08-19,OKT-DN4-05,14862,14827,685.0,81.8,-0.24
2026-08-19,OKT-DN4-06,9222,8740,941.9,87.7,-5.23
2026-08-19,OKT-DN4-07,12625,12331,722.1,84.3,-2.32
2026-08-19,OKT-DN4-08,19910,20423,807.3,85.6,2.58
2026-08-19,OKT-DN4-09,9446,9431,817.6,81.2,-0.16
2026-08-19,OKT-DN5-01,57937,61034,794.3,80.4,5.35
2026-08-19,OKT-DN5-02,12431,12727,724.3,81.4,2.38
2026-08-19,OKT-DN5-03,17667,17945,814.4,77.9,1.58
2026-08-19,OKT-DN5-04,34480,34441,787.0,81.1,-0.11
2026-08-19,OKT-DN5-05,14807,13949,912.7,88.5,-5.79
2026-08-19,OKT-DN5-06,29409,28261,723.8,78.8,-3.9
2026-08-19,OKT-OK1-01,70515,71118,907.8,87.4,0.85
2026-08-19,OKT-OK1-02,14814,15354,701.1,85.2,3.65
2026-08-19,OKT-OK1-03,7632,7978,916.9,81.9,4.53
2026-08-19,OKT-OK1-04,12239,12529,813.7,76.9,2.36
2026-08-19,OKT-OK2-01,54131,53099,667.0,86.4,-1.91
2026-08-19,OKT-OK2-02,15740,14945,803.3,82.6,-5.05
2026-08-19,OKT-OK3-01,58430,57238,716.3,84.5,-2.04
2026-08-19,OKT-OK3-02,16485,16541,888.1,87.9,0.34
2026-08-19,OKT-OK3-03,13443,13031,830.3,83.6,-3.07
2026-08-19,OKT-OK4-01,29623,30106,762.7,79.2,1.63
2026-08-19,OKT-OK4-02,75120,78402,762.9,78.9,4.37
2026-08-19,OKT-OK9-01,18505,17753,884.2,88.2,-4.07
2026-08-19,OKT-OK9-02,12654,13254,696.3,87.6,4.75
2026-08-19,OKT-OK9-03,12077,12065,773.8,84.4,-0.11
2026-08-19,OKT-OK9-04,9586,9254,873.7,81.6,-3.46
2026-08-19,OKT-OK9-05,13915,14346,842.5,81.0,3.1
2026-08-19,OKT-OK9-06,62605,65066,824.6,77.2,3.93
2026-08-19,OKT-OK9-07,17741,16843,705.8,76.9,-5.06
2026-08-19,OKT-OK9-08,9203,9563,704.8,78.3,3.91
2026-08-19,OKT-OK9-09,4959,4695,719.8,79.5,-5.32
2026-08-19,OKT-O12-01,5282,5029,904.7,79.8,-4.78
2026-08-19,OKT-O12-02,16582,16805,916.8,82.0,1.34
2026-08-19,OKT-O12-03,71007,67899,753.1,81.5,-4.38
2026-08-19,OKT-O12-04,15874,16150,884.5,88.7,1.74
2026-08-19,OKT-O11-01,19754,18853,910.7,82.7,-4.56
2026-08-19,OKT-O11-02,27097,25532,838.5,82.1,-5.77
2026-08-20,OKT-DN1-01,93165,90844,765.7,84.2,-2.49
2026-08-20,OKT-DN1-02,9659,9118,901.9,88.8,-5.6
2026-08-20,OKT-DN4-01,11246,11356,873.7,88.2,0.97
2026-08-20,OKT-DN4-02,12707,12855,707.1,79.6,1.16
2026-08-20,OKT-DN4-03,23088,22964,757.0,85.9,-0.53
2026-08-20,OKT-DN4-04,16972,17714,723.1,80.6,4.37
2026-08-20,OKT-DN4-05,15661,15932,794.5,88.1,1.73
2026-08-20,OKT-DN4-06,9718,9141,837.6,77.2,-5.94
2026-08-20,OKT-DN4-07,13304,13621,845.7,81.0,2.39
2026-08-20,OKT-DN4-08,20981,20541,841.8,78.1,-2.09
2026-08-20,OKT-DN4-09,9954,9949,846.5,79.2,-0.05
2026-08-20,OKT-DN5-01,59985,62288,734.8,77.1,3.84
2026-08-20,OKT-DN5-02,13099,13159,714.8,77.6,0.46
2026-08-20,OKT-DN5-03,18617,17586,823.0,78.6,-5.54
2026-08-20,OKT-DN5-04,36335,35222,710.3,87.4,-3.06
2026-08-20,OKT-DN5-05,15603,16189,812.3,77.6,3.75
2026-08-20,OKT-DN5-06,30991,29686,925.4,82.0,-4.21
2026-08-20,OKT-OK1-01,73008,69991,877.4,87.1,-4.13
2026-08-20,OKT-OK1-02,15611,15589,690.8,80.3,-0.14
2026-08-20,OKT-OK1-03,8043,7825,826.8,81.2,-2.71
2026-08-20,OKT-OK1-04,12898,12521,938.1,78.2,-2.92
2026-08-20,OKT-OK2-01,56045,53893,787.8,76.9,-3.84
2026-08-20,OKT-OK2-02,16587,16687,726.1,86.9,0.6
2026-08-20,OKT-OK3-01,60496,63531,760.6,78.9,5.02
2026-08-20,OKT-OK3-02,17372,17463,877.0,81.2,0.53
2026-08-20,OKT-OK3-03,14166,14809,708.6,82.5,4.53
2026-08-20,OKT-OK4-01,31217,31280,759.8,79.9,0.2
2026-08-20,OKT-OK4-02,77776,77425,750.6,88.0,-0.45
2026-08-20,OKT-OK9-01,19501,19163,826.5,79.4,-1.73
2026-08-20,OKT-OK9-02,13334,12937,907.0,88.3,-2.98
2026-08-20,OKT-OK9-03,12727,12403,714.9,81.0,-2.55
2026-08-20,OKT-OK9-04,10101,9951,698.9,84.4,-1.48
2026-08-20,OKT-OK9-05,14663,14845,696.0,79.3,1.24
2026-08-20,OKT-OK9-06,64818,65871,938.6,85.8,1.62
2026-08-20,OKT-OK9-07,18695,19441,699.0,78.3,3.99
2026-08-20,OKT-OK9-08,9699,10087,762.3,82.2,4.0
2026-08-20,OKT-OK9-09,5226,4924,727.3,85.6,-5.77
2026-08-20,OKT-O12-01,5566,5425,751.7,77.2,-2.52
2026-08-20,OKT-O12-02,17474,16718,713.1,83.6,-4.32
2026-08-20,OKT-O12-03,73518,77605,663.9,85.7,5.56
2026-08-20,OKT-O12-04,16728,17503,674.2,84.0,4.63
2026-08-20,OKT-O11-01,20816,21655,855.8,78.4,4.03
2026-08-20,OKT-O11-02,28554,27838,840.0,88.1,-2.51
2026-08-21,OKT-DN1-01,92658,87848,870.4,82.9,-5.19
2026-08-21,OKT-DN1-02,9596,9152,737.2,83.1,-4.63
2026-08-21,OKT-DN4-01,11173,11547,691.1,79.2,3.35
2026-08-21,OKT-DN4-02,12624,12510,920.6,78.1,-0.9
2026-08-21,OKT-DN4-03,22938,23044,827.8,78.1,0.46
2026-08-21,OKT-DN4-04,16862,16866,762.4,84.8,0.02
2026-08-21,OKT-DN4-05,15560,15172,712.0,87.1,-2.49
2026-08-21,OKT-DN4-06,9655,9127,830.5,87.4,-5.47
2026-08-21,OKT-DN4-07,13218,12565,759.3,77.6,-4.94
2026-08-21,OKT-DN4-08,20845,21935,766.6,86.6,5.23
2026-08-21,OKT-DN4-09,9890,9845,773.6,83.4,-0.45
2026-08-21,OKT-DN5-01,59659,60412,795.3,81.4,1.26
2026-08-21,OKT-DN5-02,13014,12411,854.2,87.3,-4.64
2026-08-21,OKT-DN5-03,18496,18197,806.4,85.8,-1.62
2026-08-21,OKT-DN5-04,36099,35927,741.8,81.4,-0.48
2026-08-21,OKT-DN5-05,15502,15104,877.7,87.9,-2.57
2026-08-21,OKT-DN5-06,30790,31778,692.6,80.4,3.21
2026-08-21,OKT-OK1-01,72611,73077,812.2,80.1,0.64
2026-08-21,OKT-OK1-02,15510,15934,772.2,83.3,2.73
2026-08-21,OKT-OK1-03,7991,7959,826.7,88.3,-0.39
2026-08-21,OKT-OK1-04,12814,13470,801.5,83.7,5.11
2026-08-21,OKT-OK2-01,55740,57522,904.2,83.2,3.2
2026-08-21,OKT-OK2-02,16480,17019,861.4,77.2,3.27
2026-08-21,OKT-OK3-01,60167,63013,809.4,85.7,4.73
2026-08-21,OKT-OK3-02,17259,16939,796.2,88.1,-1.85
2026-08-21,OKT-OK3-03,14075,14919,888.7,83.8,6.0
2026-08-21,OKT-OK4-01,31015,31152,858.2,88.9,0.44
2026-08-21,OKT-OK4-02,77353,77014,911.7,80.5,-0.44
2026-08-21,OKT-OK9-01,19374,18987,791.9,87.4,-2.0
2026-08-21,OKT-OK9-02,13248,13446,687.8,78.6,1.49
2026-08-21,OKT-OK9-03,12644,12482,777.7,79.4,-1.29
2026-08-21,OKT-OK9-04,10036,9549,732.7,80.3,-4.85
2026-08-21,OKT-OK9-05,14568,13888,887.0,86.0,-4.67
2026-08-21,OKT-OK9-06,64466,62564,689.7,80.2,-2.95
2026-08-21,OKT-OK9-07,18574,18381,713.4,86.4,-1.04
2026-08-21,OKT-OK9-08,9636,10119,773.8,78.5,5.02
2026-08-21,OKT-OK9-09,5192,5191,884.7,86.6,-0.01
2026-08-21,OKT-O12-01,5530,5346,841.0,86.6,-3.32
2026-08-21,OKT-O12-02,17361,17732,835.3,83.3,2.14
2026-08-21,OKT-O12-03,73118,72138,779.6,79.8,-1.34
2026-08-21,OKT-O12-04,16620,15916,822.9,86.9,-4.24
2026-08-21,OKT-O11-01,20681,19773,759.6,87.5,-4.39
2026-08-21,OKT-O11-02,28370,28223,768.2,78.0,-0.52
2026-08-22,OKT-DN1-01,84718,82620,743.4,76.2,-2.48
2026-08-22,OKT-DN1-02,8621,8926,701.1,86.0,3.53
2026-08-22,OKT-DN4-01,10038,9663,839.6,82.8,-3.74
2026-08-22,OKT-DN4-02,11342,11205,799.0,84.7,-1.21
2026-08-22,OKT-DN4-03,20608,20368,866.6,80.2,-1.16
2026-08-22,OKT-DN4-04,15149,15972,896.2,84.6,5.43
2026-08-22,OKT-DN4-05,13979,14684,662.4,78.5,5.04
2026-08-22,OKT-DN4-06,8674,9057,885.7,79.4,4.42
2026-08-22,OKT-DN4-07,11875,11774,658.7,75.6,-0.84
2026-08-22,OKT-DN4-08,18727,19807,889.3,82.7,5.77
2026-08-22,OKT-DN4-09,8885,8564,928.9,85.1,-3.61
2026-08-22,OKT-DN5-01,54546,56779,872.9,80.1,4.09
2026-08-22,OKT-DN5-02,11692,11594,717.0,79.6,-0.84
2026-08-22,OKT-DN5-03,16617,15722,792.7,84.4,-5.39
2026-08-22,OKT-DN5-04,32432,32998,865.6,75.1,1.75
2026-08-22,OKT-DN5-05,13927,13841,845.9,82.8,-0.62
2026-08-22,OKT-DN5-06,27662,28327,817.6,78.8,2.4
2026-08-22,OKT-OK1-01,66388,65032,835.6,74.8,-2.04
2026-08-22,OKT-OK1-02,13934,13359,802.7,76.5,-4.13
2026-08-22,OKT-OK1-03,7179,6842,804.3,80.2,-4.69
2026-08-22,OKT-OK1-04,11512,12077,835.6,74.9,4.91
2026-08-22,OKT-OK2-01,50963,50852,699.1,85.0,-0.22
2026-08-22,OKT-OK2-02,14805,14868,850.8,85.6,0.43
2026-08-22,OKT-OK3-01,55011,53315,843.9,74.7,-3.08
2026-08-22,OKT-OK3-02,15506,15562,756.2,74.7,0.36
2026-08-22,OKT-OK3-03,12645,12697,856.5,80.8,0.41
2026-08-22,OKT-OK4-01,27863,26773,810.7,79.7,-3.91
2026-08-22,OKT-OK4-02,70724,72126,781.6,79.5,1.98
2026-08-22,OKT-OK9-01,17406,18292,806.1,74.6,5.09
2026-08-22,OKT-OK9-02,11902,11188,769.5,75.8,-6.0
2026-08-22,OKT-OK9-03,11360,11485,790.6,77.6,1.1
2026-08-22,OKT-OK9-04,9016,8878,876.8,84.8,-1.54
2026-08-22,OKT-OK9-05,13088,12588,825.6,83.3,-3.82
2026-08-22,OKT-OK9-06,58941,57455,684.1,86.3,-2.52
2026-08-22,OKT-OK9-07,16687,15896,921.8,76.9,-4.74
2026-08-22,OKT-OK9-08,8657,8368,933.6,79.0,-3.33
2026-08-22,OKT-OK9-09,4665,4541,886.5,75.9,-2.65
2026-08-22,OKT-O12-01,4968,5160,907.7,76.0,3.87
2026-08-22,OKT-O12-02,15597,16074,813.5,77.3,3.06
2026-08-22,OKT-O12-03,66852,69025,681.0,77.2,3.25
2026-08-22,OKT-O12-04,14931,14192,837.8,82.6,-4.95
2026-08-22,OKT-O11-01,18580,18623,708.5,77.7,0.23
2026-08-22,OKT-O11-02,25487,24932,866.5,81.2,-2.18
2026-08-23,OKT-DN1-01,84455,84241,760.3,82.7,-0.25
2026-08-23,OKT-DN1-02,8755,9208,869.4,78.9,5.18
2026-08-23,OKT-DN4-01,10193,10191,771.7,86.4,-0.02
2026-08-23,OKT-DN4-02,11517,12115,843.0,82.5,5.19
2026-08-23,OKT-DN4-03,20927,20704,792.4,86.3,-1.06
2026-08-23,OKT-DN4-04,15384,14849,744.7,80.2,-3.48
2026-08-23,OKT-DN4-05,14196,14814,797.3,77.3,4.36
2026-08-23,OKT-DN4-06,8809,8429,709.0,78.1,-4.31
2026-08-23,OKT-DN4-07,12059,12070,685.2,84.3,0.1
2026-08-23,OKT-DN4-08,19017,20073,693.3,84.6,5.55
2026-08-23,OKT-DN4-09,9022,8773,681.6,81.2,-2.77
2026-08-23,OKT-DN5-01,54377,54027,686.4,83.0,-0.64
2026-08-23,OKT-DN5-02,11873,12070,926.3,82.2,1.66
2026-08-23,OKT-DN5-03,16874,16607,803.3,77.3,-1.58
2026-08-23,OKT-DN5-04,32934,31184,808.9,74.9,-5.31
2026-08-23,OKT-DN5-05,14143,13432,762.4,84.2,-5.02
2026-08-23,OKT-DN5-06,28090,27139,789.9,80.8,-3.39
2026-08-23,OKT-OK1-01,66182,65986,856.6,81.5,-0.3
2026-08-23,OKT-OK1-02,14150,14154,888.5,84.2,0.03
2026-08-23,OKT-OK1-03,7290,6867,743.8,76.4,-5.81
2026-08-23,OKT-OK1-04,11691,12260,821.8,78.4,4.87
2026-08-23,OKT-OK2-01,50805,52059,855.6,75.2,2.47
2026-08-23,OKT-OK2-02,15035,15886,854.7,75.1,5.66
2026-08-23,OKT-OK3-01,54840,55218,690.5,83.8,0.69
2026-08-23,OKT-OK3-02,15746,15299,881.8,84.6,-2.83
2026-08-23,OKT-OK3-03,12841,13591,870.4,81.1,5.84
2026-08-23,OKT-OK4-01,28295,29775,745.4,75.2,5.23
2026-08-23,OKT-OK4-02,70505,71708,876.5,79.9,1.71
2026-08-23,OKT-OK9-01,17675,17108,749.5,85.3,-3.21
2026-08-23,OKT-OK9-02,12086,12479,718.9,82.8,3.25
2026-08-23,OKT-OK9-03,11536,10960,845.7,77.9,-4.99
2026-08-23,OKT-OK9-04,9156,8946,797.9,76.2,-2.29
2026-08-23,OKT-OK9-05,13291,12591,854.1,77.8,-5.27
2026-08-23,OKT-OK9-06,58758,55476,763.6,81.5,-5.59
2026-08-23,OKT-OK9-07,16945,16885,846.4,83.3,-0.36
2026-08-23,OKT-OK9-08,8791,8948,887.6,82.7,1.79
2026-08-23,OKT-OK9-09,4737,4854,711.8,79.6,2.47
2026-08-23,OKT-O12-01,5045,4877,741.1,75.1,-3.33
2026-08-23,OKT-O12-02,15838,14966,700.1,75.4,-5.51
2026-08-23,OKT-O12-03,66644,66515,839.4,83.4,-0.19
2026-08-23,OKT-O12-04,15162,15991,705.6,83.3,5.46
2026-08-23,OKT-O11-01,18868,19937,854.1,80.4,5.67
